date,tickers
2018-06-24,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-25,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-26,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-27,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-28,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-29,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-30,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-01,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-02,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-03,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-04,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-05,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-06,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-07,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-08,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-09,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-10,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-11,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-12,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-13,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-14,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-15,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-16,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-17,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-18,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-19,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-07-20,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
